; Sample Rate 44100
; Channels 1
               0                0 
   2.2675737e-05    0.10003662109 
   4.5351474e-05     0.1985168457 
   6.8027211e-05    0.29385375977 
   9.0702948e-05    0.38461303711 
   0.00011337868    0.46929931641 
   0.00013605442    0.54663085938 
   0.00015873016    0.61541748047 
    0.0001814059    0.67446899414 
   0.00020408163    0.72296142578 
   0.00022675737    0.76016235352 
   0.00024943311    0.78536987305 
   0.00027210884    0.79818725586 
   0.00029478458    0.79867553711 
   0.00031746032    0.78634643555 
   0.00034013605    0.76193237305 
   0.00036281179    0.72543334961 
   0.00038548753     0.6774597168 
   0.00040816327    0.61911010742 
     0.000430839    0.55068969727 
   0.00045351474    0.47396850586 
   0.00047619048    0.38958740234 
   0.00049886621    0.29913330078 
   0.00052154195    0.20404052734 
   0.00054421769    0.10568237305 
   0.00056689342  0.0057067871094 
   0.00058956916  -0.094390869141 
    0.0006122449   -0.19296264648 
   0.00063492063   -0.28860473633 
   0.00065759637   -0.37954711914 
   0.00068027211   -0.46469116211 
   0.00070294785   -0.54248046875 
   0.00072562358   -0.61169433594 
   0.00074829932   -0.67147827148 
   0.00077097506    -0.7204284668 
   0.00079365079   -0.75842285156 
   0.00081632653   -0.78421020508 
   0.00083900227    -0.7978515625 
     0.000861678   -0.79898071289 
   0.00088435374   -0.78732299805 
   0.00090702948   -0.76376342773 
   0.00092970522   -0.72763061523 
   0.00095238095   -0.68069458008 
   0.00097505669   -0.62252807617 
   0.00099773243   -0.55493164062 
    0.0010204082   -0.47848510742 
    0.0010430839   -0.39456176758 
    0.0010657596    -0.3044128418 
    0.0010884354   -0.20956420898 
    0.0011111111     -0.111328125 
    0.0011337868  -0.011383056641 
    0.0011564626   0.088684082031 
    0.0011791383           0.1875 
    0.0012018141    0.28317260742 
    0.0012244898    0.37460327148 
    0.0012471655    0.46002197266 
    0.0012698413    0.53826904297 
     0.001292517    0.60806274414 
    0.0013151927    0.66821289062 
    0.0013378685    0.71813964844 
    0.0013605442    0.75637817383 
      0.00138322    0.78326416016 
    0.0014058957    0.79730224609 
    0.0014285714    0.79922485352 
    0.0014512472    0.78842163086 
    0.0014739229    0.76531982422 
    0.0014965986    0.73010253906 
    0.0015192744       0.68359375 
    0.0015419501    0.62606811523 
    0.0015646259    0.55908203125 
    0.0015873016    0.48300170898 
    0.0016099773    0.39956665039 
    0.0016326531    0.30960083008 
    0.0016553288     0.2151184082 
    0.0016780045    0.11688232422 
    0.0017006803   0.017181396484 
     0.001723356  -0.083068847656 
    0.0017460317   -0.18194580078 
    0.0017687075   -0.27783203125 
    0.0017913832   -0.36962890625 
     0.001814059   -0.45523071289 
    0.0018367347   -0.53411865234 
    0.0018594104   -0.60427856445 
    0.0018820862   -0.66516113281 
    0.0019047619   -0.71551513672 
    0.0019274376    -0.7546081543 
    0.0019501134   -0.78192138672 
    0.0019727891   -0.79696655273 
    0.0019954649   -0.79937744141 
    0.0020181406   -0.78942871094 
    0.0020408163   -0.76690673828 
    0.0020634921   -0.73245239258 
    0.0020861678   -0.68649291992 
    0.0021088435   -0.62966918945 
    0.0021315193   -0.56307983398 
